DATE,DAX30,FTSE100,SP500,
4/7/2005,4389.52,4977.01,1191.14,
4/8/2005,4400.68,4983.65,1181.20,
4/11/2005,4396.09,4973.25,1181.21,
4/12/2005,4372.12,4946.19,1187.76,
4/13/2005,4405.69,4960.82,1173.79,
4/14/2005,4402.05,4945.39,1162.05,
4/15/2005,4312.25,4891.62,1142.62,
4/18/2005,4202.20,4827.12,1145.98,
4/19/2005,4204.61,4855.55,1152.78,
4/20/2005,4178.62,4822.04,1137.50,
4/21/2005,4193.70,4819.63,1159.95,
4/22/2005,4223.04,4849.28,1152.12,
4/25/2005,4246.96,4864.88,1162.10,
4/26/2005,4233.76,4845.52,1151.74,
4/27/2005,4189.02,4789.43,1156.38,
4/28/2005,4178.10,4790.19,1143.22,
4/29/2005,4184.84,4801.68,1156.85,
5/2/2005,4224.02,4801.68,1162.16,
5/3/2005,4245.54,4861.25,1161.17,
5/4/2005,4264.35,4882.45,1175.65,
5/5/2005,4299.51,4902.32,1172.63,
5/6/2005,4311.06,4918.85,1171.35,
5/9/2005,4292.41,4910.26,1178.84,
5/10/2005,4251.13,4892.43,1166.22,
5/11/2005,4244.16,4875.38,1171.11,
5/12/2005,4267.05,4893.25,1159.36,
5/13/2005,4275.70,4886.48,1154.05,
5/16/2005,4262.18,4884.18,1165.69,
5/17/2005,4251.77,4898.54,1173.80,
5/18/2005,4324.60,4949.38,1185.56,
5/19/2005,4360.42,4962.67,1191.08,
5/20/2005,4360.68,4971.79,1189.28,
5/23/2005,4406.95,4989.82,1193.86,
5/24/2005,4396.64,4982.46,1194.07,
5/25/2005,4389.54,4971.54,1190.01,
5/26/2005,4436.60,4994.92,1197.62,
5/27/2005,4444.71,4986.28,1198.78,
5/30/2005,4480.43,4986.28,1198.78,
5/31/2005,4460.63,4963.97,1191.50,
6/1/2005,4527.17,5011.04,1202.27,
6/2/2005,4532.17,5005.00,1204.29,
6/3/2005,4510.39,4999.38,1196.02,
6/6/2005,4497.26,4980.41,1197.51,
6/7/2005,4566.01,5025.25,1197.26,
6/8/2005,4557.29,5003.73,1194.67,
6/9/2005,4562.75,5009.20,1200.93,
6/10/2005,4586.10,5030.38,1198.11,
6/13/2005,4599.21,5050.36,1200.82,
6/14/2005,4591.69,5046.76,1203.91,
6/15/2005,4548.42,5019.48,1206.58,
6/16/2005,4579.87,5044.98,1210.96,
6/17/2005,4604.57,5077.61,1216.96,
6/20/2005,4586.86,5071.96,1216.10,
6/21/2005,4608.11,5082.12,1213.61,
6/22/2005,4619.60,5099.28,1213.88,
6/23/2005,4627.48,5114.38,1200.73,
6/24/2005,4566.48,5078.97,1191.57,
6/27/2005,4523.82,5043.53,1190.69,
6/28/2005,4557.46,5090.40,1201.57,
6/29/2005,4583.63,5109.14,1199.85,
6/30/2005,4586.28,5113.16,1191.33,
7/1/2005,4617.07,5161.01,1194.44,
7/4/2005,4623.41,5184.33,1194.44,
7/5/2005,4603.65,5190.14,1204.99,
7/6/2005,4615.49,5229.64,1194.94,
7/7/2005,4530.18,5158.27,1197.87,
7/8/2005,4597.97,5232.15,1211.86,
7/11/2005,4663.38,5242.37,1219.44,
7/12/2005,4653.03,5217.15,1222.21,
7/13/2005,4679.89,5245.87,1223.29,
7/14/2005,4699.27,5259.66,1226.50,
7/15/2005,4712.90,5230.85,1227.92,
7/18/2005,4719.57,5214.24,1221.13,
7/19/2005,4770.54,5201.55,1229.35,
7/20/2005,4784.50,5215.24,1235.20,
7/21/2005,4829.87,5221.59,1227.04,
7/22/2005,4836.90,5241.80,1233.68,
7/25/2005,4842.70,5270.70,1229.03,
7/26/2005,4843.49,5256.16,1231.16,
7/27/2005,4855.35,5263.63,1236.79,
7/28/2005,4892.50,5270.32,1243.72,
7/29/2005,4886.50,5282.30,1234.18,
8/1/2005,4890.85,5290.85,1235.35,
8/2/2005,4932.87,5327.47,1244.12,
8/3/2005,4923.12,5332.30,1245.04,
8/4/2005,4874.06,5315.53,1235.86,
8/5/2005,4827.18,5314.75,1226.42,
8/8/2005,4837.86,5344.29,1223.13,
8/9/2005,4909.48,5363.72,1231.38,
8/10/2005,4990.57,5377.48,1229.13,
8/11/2005,4953.93,5358.57,1237.81,
8/12/2005,4937.33,5345.78,1230.39,
8/15/2005,4922.34,5344.24,1233.87,
8/16/2005,4883.81,5322.35,1219.34,
8/17/2005,4871.46,5292.71,1220.24,
8/18/2005,4851.27,5269.32,1219.02,
8/19/2005,4929.91,5312.62,1219.71,
8/22/2005,4941.69,5318.44,1221.73,
8/23/2005,4917.74,5300.24,1217.57,
8/24/2005,4915.95,5275.23,1209.59,
8/25/2005,4856.01,5255.66,1212.39,
8/26/2005,4783.80,5228.06,1205.10,
8/29/2005,4812.24,5228.06,1212.28,
8/30/2005,4791.72,5255.80,1208.41,
8/31/2005,4829.69,5296.92,1220.33,
9/1/2005,4842.94,5328.51,1221.59,
9/2/2005,4837.81,5326.85,1218.02,
9/5/2005,4909.89,5337.84,1218.02,
9/6/2005,4968.28,5359.15,1233.39,
9/7/2005,4988.14,5365.93,1236.36,
9/8/2005,4992.75,5340.79,1231.67,
9/9/2005,5005.93,5359.31,1241.48,
9/12/2005,4989.98,5375.10,1240.56,
9/13/2005,4901.88,5338.01,1231.20,
9/14/2005,4911.17,5347.44,1227.16,
9/15/2005,4905.98,5383.45,1227.73,
9/16/2005,4986.50,5407.90,1237.91,
9/19/2005,4926.13,5429.68,1231.02,
9/20/2005,4962.86,5416.36,1221.34,
9/21/2005,4875.22,5369.68,1210.20,
9/22/2005,4849.01,5385.73,1214.62,
9/23/2005,4882.58,5413.56,1215.29,
9/26/2005,4998.16,5453.08,1215.63,
9/27/2005,4965.88,5447.31,1215.66,
9/28/2005,5048.74,5494.79,1216.89,
9/29/2005,5021.17,5478.22,1227.68,
9/30/2005,5044.12,5477.71,1228.81,
10/3/2005,5082.07,5501.55,1226.70,
10/4/2005,5138.02,5494.43,1214.47,
10/5/2005,5069.42,5427.82,1196.39,
10/6/2005,5017.27,5372.37,1191.49,
10/7/2005,5007.77,5362.30,1195.90,
10/10/2005,5022.79,5374.55,1187.33,
10/11/2005,5032.46,5380.67,1184.87,
10/12/2005,4981.77,5342.16,1177.68,
10/13/2005,4950.07,5265.22,1176.84,
10/14/2005,4975.56,5275.00,1186.57,
10/17/2005,4978.83,5286.53,1190.10,
10/18/2005,4947.18,5263.93,1178.14,
10/19/2005,4845.98,5167.85,1195.76,
10/20/2005,4864.25,5164.07,1177.80,
10/21/2005,4838.40,5142.12,1179.59,
10/24/2005,4901.79,5207.60,1199.38,
10/25/2005,4872.97,5182.12,1196.54,
10/26/2005,4900.79,5227.81,1191.38,
10/27/2005,4806.05,5182.75,1178.90,
10/28/2005,4825.64,5213.40,1198.41,
10/31/2005,4929.07,5317.28,1207.01,
11/1/2005,4922.55,5344.33,1202.76,
11/2/2005,4954.83,5358.63,1214.76,
11/3/2005,5011.00,5431.93,1219.94,
11/4/2005,4995.24,5423.56,1220.14,
11/7/2005,5024.20,5460.80,1222.81,
11/8/2005,5008.83,5460.91,1218.59,
11/9/2005,5011.38,5439.81,1220.65,
11/10/2005,5015.55,5423.50,1230.96,
11/11/2005,5090.75,5465.06,1234.72,
11/14/2005,5092.43,5470.00,1233.76,
11/15/2005,5110.61,5439.60,1229.01,
11/16/2005,5081.46,5429.95,1231.21,
11/17/2005,5099.72,5460.02,1242.80,
11/18/2005,5123.50,5498.90,1248.27,
11/21/2005,5170.61,5497.94,1254.85,
11/22/2005,5174.72,5517.21,1261.23,
11/23/2005,5196.08,5531.71,1265.61,
11/24/2005,5187.98,5511.01,1265.61,
11/25/2005,5194.27,5523.84,1268.25,
11/28/2005,5176.59,5477.37,1257.46,
11/29/2005,5199.48,5490.99,1257.48,
11/30/2005,5193.40,5423.17,1249.48,
12/1/2005,5266.55,5486.12,1264.67,
12/2/2005,5307.99,5528.08,1265.08,
12/5/2005,5266.86,5510.39,1262.09,
12/6/2005,5300.85,5538.77,1263.70,
12/7/2005,5266.75,5528.84,1257.37,
12/8/2005,5286.75,5531.11,1255.84,
12/9/2005,5282.13,5517.42,1259.37,
12/12/2005,5301.21,5501.48,1260.43,
12/13/2005,5310.28,5507.24,1267.43,
12/14/2005,5286.76,5521.13,1272.74,
12/15/2005,5295.82,5495.34,1270.94,
12/16/2005,5353.66,5531.63,1267.32,
12/19/2005,5350.18,5539.78,1259.92,
12/20/2005,5356.60,5547.94,1259.62,
12/21/2005,5397.23,5587.38,1262.79,
12/22/2005,5398.28,5596.98,1268.12,
12/23/2005,5419.05,5595.45,1268.66,
12/26/2005,5419.05,5595.45,1268.66,
12/27/2005,5444.84,5595.45,1256.54,
12/28/2005,5447.15,5622.79,1258.17,
12/29/2005,5458.58,5638.32,1254.42,
12/30/2005,5408.26,5618.76,1248.29,
1/2/2006,5449.98,5618.76,1248.29,
1/3/2006,5460.68,5681.46,1268.80,
1/4/2006,5523.62,5714.58,1273.46,
1/5/2006,5516.53,5691.18,1273.48,
1/6/2006,5536.32,5731.78,1285.45,
1/9/2006,5537.11,5731.46,1290.15,
1/10/2006,5494.71,5688.83,1289.69,
1/11/2006,5532.89,5731.54,1294.18,
1/12/2006,5542.13,5735.15,1286.06,
1/13/2006,5483.09,5711.03,1287.61,
1/16/2006,5514.64,5740.24,1287.61,
1/17/2006,5460.16,5698.96,1282.93,
1/18/2006,5395.61,5663.65,1277.93,
1/19/2006,5430.84,5693.19,1285.04,
1/20/2006,5349.02,5672.36,1261.49,
1/23/2006,5348.72,5660.94,1263.82,
1/24/2006,5334.30,5633.80,1266.86,
1/25/2006,5427.09,5704.39,1264.68,
1/26/2006,5548.91,5722.61,1273.83,
1/27/2006,5647.42,5786.84,1283.72,
1/30/2006,5660.03,5779.84,1285.20,
1/31/2006,5674.15,5760.26,1280.08,
2/1/2006,5726.53,5801.63,1282.46,
2/2/2006,5649.60,5747.27,1270.84,
2/3/2006,5657.12,5759.32,1264.03,
2/6/2006,5666.78,5772.36,1265.02,
2/7/2006,5672.92,5746.79,1254.78,
2/8/2006,5666.41,5725.09,1265.65,
2/9/2006,5743.68,5808.75,1263.78,
2/10/2006,5701.47,5764.11,1266.99,
2/13/2006,5756.33,5793.51,1262.86,
2/14/2006,5763.40,5792.29,1275.53,
2/15/2006,5764.37,5791.46,1280.00,
2/16/2006,5789.25,5828.88,1289.38,
2/17/2006,5795.48,5846.17,1287.24,
2/20/2006,5793.95,5862.96,1287.24,
2/21/2006,5801.04,5857.66,1283.03,
2/22/2006,5862.06,5872.39,1292.67,
2/23/2006,5857.88,5836.04,1287.79,
2/24/2006,5870.79,5860.49,1289.43,
2/27/2006,5915.15,5875.86,1294.12,
2/28/2006,5796.04,5791.54,1280.66,
3/1/2006,5866.61,5844.07,1291.24,
3/2/2006,5783.49,5832.98,1289.14,
3/3/2006,5721.46,5858.69,1287.23,
3/6/2006,5754.06,5897.82,1278.26,
3/7/2006,5739.28,5857.37,1275.88,
3/8/2006,5673.36,5812.94,1278.47,
3/9/2006,5732.22,5855.89,1272.23,
3/10/2006,5804.92,5907.87,1281.58,
3/13/2006,5855.16,5952.84,1284.13,
3/14/2006,5870.88,5950.59,1297.48,
3/15/2006,5898.48,5965.06,1303.02,
3/16/2006,5897.79,5993.25,1305.33,
3/17/2006,5882.38,5999.41,1307.25,
3/20/2006,5902.79,5991.73,1305.08,
3/21/2006,5911.86,5991.25,1297.23,
3/22/2006,5932.31,6007.46,1305.04,
3/23/2006,5947.11,5990.06,1301.67,
3/24/2006,5973.14,6036.27,1302.95,
3/27/2006,5912.26,5972.18,1301.61,
3/28/2006,5890.63,5935.68,1293.23,
3/29/2006,5914.78,5959.22,1302.89,
3/30/2006,5984.19,6015.25,1300.25,
3/31/2006,5970.08,5964.57,1294.83,
4/3/2006,6024.05,6024.28,1297.81,
4/4/2006,6013.85,6004.69,1305.93,
4/5/2006,6029.20,6044.09,1311.56,
4/6/2006,6031.39,6045.65,1309.04,
4/7/2006,5952.92,6026.11,1295.50,
4/10/2006,6003.40,6066.98,1296.60,
4/11/2006,5908.47,6016.49,1286.57,
4/12/2006,5901.25,6000.84,1288.12,
4/13/2006,5918.57,6029.37,1289.12,
4/14/2006,5918.57,6029.37,1289.12,
4/17/2006,5918.57,6029.37,1285.33,
4/18/2006,5902.58,6044.13,1307.65,
4/19/2006,5993.76,6089.77,1309.93,
4/20/2006,6063.28,6081.41,1311.46,
4/21/2006,6094.75,6132.74,1311.28,
4/24/2006,6079.09,6098.71,1308.11,
4/25/2006,6078.80,6086.62,1301.74,
4/26/2006,6107.12,6104.34,1305.41,
4/27/2006,6067.74,6060.03,1309.72,
4/28/2006,6009.89,6023.14,1310.61,
5/1/2006,6009.89,6023.14,1305.19,
5/2/2006,6051.29,6082.07,1313.21,
5/3/2006,5968.96,6010.02,1307.85,
5/4/2006,6039.32,6036.89,1312.25,
5/5/2006,6113.29,6091.74,1325.76,
5/8/2006,6127.98,6067.10,1324.66,
5/9/2006,6140.72,6105.64,1325.14,
5/10/2006,6118.38,6083.39,1322.85,
5/11/2006,6054.72,6042.03,1305.92,
5/12/2006,5916.28,5912.11,1291.24,
5/15/2006,5857.03,5841.27,1294.50,
5/16/2006,5851.92,5846.18,1292.08,
5/17/2006,5652.72,5675.49,1270.32,
5/18/2006,5666.07,5671.59,1261.81,
5/19/2006,5672.28,5657.37,1267.03,
5/22/2006,5546.24,5532.72,1262.07,
5/23/2006,5678.49,5678.71,1256.58,
5/24/2006,5587.23,5587.06,1258.57,
5/25/2006,5706.06,5677.70,1272.88,
5/26/2006,5788.36,5791.00,1280.16,
5/29/2006,5755.02,5791.00,1280.16,
5/30/2006,5622.43,5652.02,1259.84,
5/31/2006,5692.86,5723.81,1270.09,
6/1/2006,5707.59,5749.69,1285.71,
6/2/2006,5687.04,5764.62,1288.22,
6/5/2006,5621.19,5762.13,1265.29,
6/6/2006,5502.81,5669.79,1263.85,
6/7/2006,5543.93,5706.29,1256.15,
6/8/2006,5383.28,5562.94,1257.93,
6/9/2006,5464.08,5655.20,1252.30,
6/12/2006,5395.55,5620.86,1236.40,
6/13/2006,5292.14,5519.63,1223.69,
6/14/2006,5305.99,5506.82,1230.04,
6/15/2006,5422.22,5619.28,1256.16,
6/16/2006,5376.01,5597.44,1251.54,
6/19/2006,5439.23,5626.09,1240.14,
6/20/2006,5493.61,5658.19,1240.12,
6/21/2006,5503.41,5665.03,1252.20,
6/22/2006,5533.42,5684.08,1245.60,
6/23/2006,5529.74,5692.14,1244.50,
6/26/2006,5514.63,5681.24,1250.56,
6/27/2006,5459.15,5652.25,1239.20,
6/28/2006,5456.87,5678.58,1246.00,
6/29/2006,5581.67,5791.48,1272.87,
6/30/2006,5683.31,5833.42,1270.20,
7/3/2006,5712.69,5884.44,1280.19,
7/4/2006,5729.01,5883.53,1280.19,
7/5/2006,5625.63,5826.68,1270.91,
7/6/2006,5695.47,5890.03,1274.08,
7/7/2006,5681.85,5888.86,1265.48,
7/10/2006,5706.32,5896.90,1267.34,
7/11/2006,5616.04,5857.30,1272.52,
7/12/2006,5637.82,5860.56,1258.60,
7/13/2006,5527.29,5765.02,1242.29,
7/14/2006,5422.22,5707.62,1236.20,
7/17/2006,5416.96,5700.97,1234.49,
7/18/2006,5396.85,5681.70,1236.86,
7/19/2006,5539.29,5777.96,1259.81,
7/20/2006,5545.82,5770.88,1249.13,
7/21/2006,5451.01,5719.74,1240.29,
7/24/2006,5578.05,5833.87,1260.91,
7/25/2006,5565.76,5851.16,1268.88,
7/26/2006,5583.10,5877.10,1268.40,
7/27/2006,5659.07,5929.49,1263.20,
7/28/2006,5705.42,5974.92,1278.55,
7/31/2006,5681.97,5928.33,1276.66,
8/1/2006,5596.74,5880.84,1270.92,
8/2/2006,5680.82,5932.11,1278.55,
8/3/2006,5640.03,5838.35,1280.27,
8/4/2006,5723.03,5889.40,1279.36,
8/7/2006,5626.67,5828.80,1275.77,
8/8/2006,5651.92,5818.09,1271.48,
8/9/2006,5702.81,5860.47,1265.95,
8/10/2006,5630.96,5823.38,1271.81,
8/11/2006,5628.37,5820.13,1266.74,
8/14/2006,5692.00,5870.87,1268.21,
8/15/2006,5776.80,5897.88,1285.58,
8/16/2006,5812.94,5896.60,1295.43,
8/17/2006,5833.51,5900.42,1297.48,
8/18/2006,5817.02,5903.36,1302.30,
8/21/2006,5794.83,5915.24,1297.52,
8/22/2006,5818.41,5902.64,1298.82,
8/23/2006,5775.54,5860.04,1292.99,
8/24/2006,5814.08,5869.09,1296.06,
8/25/2006,5811.47,5878.59,1295.09,
8/28/2006,5854.99,5878.59,1301.78,
8/29/2006,5847.02,5888.28,1304.28,
8/30/2006,5867.53,5929.34,1304.27,
8/31/2006,5859.57,5906.13,1303.82,
9/1/2006,5876.54,5949.15,1311.01,
9/4/2006,5909.72,5986.64,1311.01,
9/5/2006,5884.07,5981.69,1313.25,
9/6/2006,5813.06,5929.27,1300.26,
9/7/2006,5773.72,5858.12,1294.02,
9/8/2006,5795.26,5879.27,1298.92,
9/11/2006,5798.46,5850.77,1299.54,
9/12/2006,5873.85,5895.48,1313.11,
9/13/2006,5906.12,5892.15,1318.07,
9/14/2006,5907.37,5877.22,1316.28,
9/15/2006,5937.87,5877.01,1319.87,
9/18/2006,5926.33,5890.25,1321.18,
9/19/2006,5873.46,5831.79,1318.31,
9/20/2006,5954.38,5866.23,1325.18,
9/21/2006,5962.03,5896.73,1318.03,
9/22/2006,5883.32,5822.28,1314.78,
9/25/2006,5901.66,5798.31,1326.37,
9/26/2006,5960.63,5873.55,1336.34,
9/27/2006,5989.71,5930.14,1336.59,
9/28/2006,5989.16,5971.34,1339.15,
9/29/2006,6004.33,5960.81,1335.85,
10/2/2006,5999.46,5957.83,1331.32,
10/3/2006,5992.22,5937.09,1334.11,
10/4/2006,6046.37,5966.50,1350.22,
10/5/2006,6075.28,6004.52,1353.22,
10/6/2006,6085.82,6001.19,1349.58,
10/9/2006,6084.40,6030.88,1350.66,
10/10/2006,6117.71,6072.69,1353.42,
10/11/2006,6119.45,6073.51,1349.95,
10/12/2006,6160.28,6121.28,1362.83,
10/13/2006,6173.68,6157.31,1365.62,
10/16/2006,6186.54,6172.37,1369.05,
10/17/2006,6115.10,6108.62,1364.05,
10/18/2006,6182.78,6150.39,1365.96,
10/19/2006,6177.42,6155.97,1366.96,
10/20/2006,6202.82,6155.19,1368.60,
10/23/2006,6242.91,6166.13,1377.02,
10/24/2006,6247.52,6182.51,1377.38,
10/25/2006,6264.92,6214.55,1382.22,
10/26/2006,6284.19,6184.82,1389.08,
10/27/2006,6262.54,6160.88,1377.34,
10/30/2006,6258.19,6126.79,1377.93,
10/31/2006,6268.92,6129.22,1377.94,
11/1/2006,6291.90,6149.62,1367.81,
11/2/2006,6223.33,6149.28,1367.34,
11/3/2006,6241.15,6148.13,1364.30,
11/6/2006,6330.65,6224.54,1379.78,
11/7/2006,6361.96,6243.96,1382.84,
11/8/2006,6349.26,6238.99,1385.72,
11/9/2006,6358.68,6231.53,1378.33,
11/10/2006,6357.77,6208.41,1380.90,
11/13/2006,6393.73,6194.18,1384.42,
11/14/2006,6387.38,6186.63,1393.22,
11/15/2006,6430.89,6229.79,1396.57,
11/16/2006,6443.02,6254.85,1399.76,
11/17/2006,6412.36,6192.04,1401.20,
11/20/2006,6452.33,6204.52,1400.50,
11/21/2006,6460.39,6202.62,1402.81,
11/22/2006,6476.13,6160.28,1406.09,
11/23/2006,6475.25,6139.99,1406.09,
11/24/2006,6411.96,6122.07,1400.95,
11/27/2006,6298.17,6050.08,1381.90,
11/28/2006,6281.68,6025.91,1386.72,
11/29/2006,6363.80,6084.36,1399.48,
11/30/2006,6309.19,6048.85,1400.63,
12/1/2006,6241.13,6021.54,1396.71,
12/4/2006,6295.23,6050.43,1409.12,
12/5/2006,6372.80,6086.42,1414.76,
12/6/2006,6369.51,6090.35,1412.90,
12/7/2006,6413.03,6131.48,1407.29,
12/8/2006,6427.41,6152.44,1409.84,
12/11/2006,6469.42,6159.77,1413.04,
12/12/2006,6476.17,6156.40,1411.56,
12/13/2006,6520.77,6192.46,1413.21,
12/14/2006,6552.58,6227.96,1425.49,
12/15/2006,6588.83,6260.02,1427.09,
12/18/2006,6597.25,6247.43,1422.48,
12/19/2006,6553.51,6203.95,1425.55,
12/20/2006,6586.91,6198.59,1423.53,
12/21/2006,6573.96,6183.70,1418.30,
12/22/2006,6503.13,6189.97,1410.76,
12/25/2006,6503.13,6189.97,1410.76,
12/26/2006,6503.13,6189.97,1416.90,
12/27/2006,6608.86,6245.24,1426.84,
12/28/2006,6611.81,6240.95,1424.73,
12/29/2006,6596.92,6220.81,1418.30,
1/1/2007,6596.92,6220.81,1418.30,
1/2/2007,6681.13,6310.93,1418.30,
1/3/2007,6691.32,6319.01,1416.60,
1/4/2007,6674.40,6286.96,1418.34,
1/5/2007,6593.09,6220.12,1409.71,
1/8/2007,6607.59,6194.16,1412.84,
1/9/2007,6614.37,6196.14,1412.11,
1/10/2007,6566.56,6160.68,1414.85,
1/11/2007,6687.30,6230.07,1423.82,
1/12/2007,6705.17,6239.01,1430.73,
1/15/2007,6731.74,6263.46,1430.73,
1/16/2007,6716.82,6215.66,1431.90,
1/17/2007,6701.70,6204.46,1430.62,
1/18/2007,6689.62,6210.27,1426.37,
1/19/2007,6747.17,6237.19,1430.50,
1/22/2007,6687.31,6218.43,1422.95,
1/23/2007,6678.93,6227.61,1427.99,
1/24/2007,6748.37,6314.79,1440.13,
1/25/2007,6719.58,6269.26,1423.90,
1/26/2007,6690.34,6228.04,1422.18,
1/29/2007,6726.01,6239.88,1420.62,
1/30/2007,6788.23,6241.96,1428.82,
1/31/2007,6789.11,6203.09,1438.24,
2/1/2007,6851.28,6282.23,1445.94,
2/2/2007,6885.76,6310.92,1448.39,
2/5/2007,6874.06,6317.90,1446.99,
2/6/2007,6875.70,6346.26,1448.00,
2/7/2007,6915.56,6369.47,1450.02,
2/8/2007,6876.73,6346.39,1448.31,
2/9/2007,6911.11,6382.84,1438.06,
2/12/2007,6859.45,6353.46,1433.37,
2/13/2007,6895.34,6381.76,1444.26,
2/14/2007,6961.18,6421.21,1455.30,
2/15/2007,6958.62,6433.32,1456.81,
2/16/2007,6957.07,6419.53,1455.54,
2/19/2007,6987.08,6444.44,1455.54,
2/20/2007,6982.91,6412.33,1459.68,
2/21/2007,6941.66,6357.07,1457.63,
2/22/2007,6973.73,6380.94,1456.38,
2/23/2007,6992.58,6401.49,1451.19,
2/26/2007,7027.59,6434.70,1449.37,
2/27/2007,6819.65,6286.08,1399.04,
2/28/2007,6715.44,6171.47,1406.82,
3/1/2007,6640.24,6116.04,1403.17,
3/2/2007,6603.32,6116.24,1387.17,
3/5/2007,6534.57,6058.65,1374.12,
3/6/2007,6595.00,6138.54,1395.41,
3/7/2007,6617.75,6156.49,1391.97,
3/8/2007,6713.23,6227.69,1401.89,
3/9/2007,6716.52,6245.23,1402.85,
3/12/2007,6715.49,6233.28,1406.60,
3/13/2007,6623.99,6161.15,1377.95,
3/14/2007,6447.70,6000.71,1387.17,
3/15/2007,6585.47,6133.22,1392.28,
3/16/2007,6579.87,6130.60,1386.95,
3/19/2007,6671.41,6189.36,1402.06,
3/20/2007,6700.29,6220.26,1410.94,
3/21/2007,6712.06,6256.77,1435.04,
3/22/2007,6856.96,6318.03,1434.54,
3/23/2007,6899.06,6339.38,1436.11,
3/26/2007,6828.82,6291.94,1437.50,
3/27/2007,6858.34,6292.59,1428.61,
3/28/2007,6816.89,6267.21,1417.23,
3/29/2007,6897.08,6324.18,1422.53,
3/30/2007,6917.03,6308.03,1420.86,
4/2/2007,6937.17,6315.53,1424.55,
4/3/2007,7045.56,6366.11,1437.77,
4/4/2007,7073.91,6364.70,1439.37,
4/5/2007,7099.91,6397.34,1443.76,
4/6/2007,7099.91,6397.34,1443.76,
4/9/2007,7099.91,6397.34,1444.61,
4/10/2007,7166.67,6417.77,1448.39,
4/11/2007,7152.83,6413.25,1438.87,
4/12/2007,7142.95,6416.37,1447.80,
4/13/2007,7212.07,6462.43,1452.85,
4/16/2007,7338.06,6516.22,1468.47,
4/17/2007,7348.83,6497.78,1471.48,
4/18/2007,7282.34,6449.36,1472.50,
4/19/2007,7242.73,6440.57,1470.73,
4/20/2007,7342.54,6486.75,1484.35,
4/23/2007,7335.62,6479.71,1480.93,
4/24/2007,7270.32,6429.54,1480.41,
4/25/2007,7343.08,6461.95,1495.42,
4/26/2007,7387.02,6469.38,1494.25,
4/27/2007,7378.12,6418.67,1494.07,
